CD_CVM,DENOM_CIA,EBIT,DESPESA_FINANCEIRA,RECEITA,LUCRO_LIQUIDO,DIVIDA_BRUTA,ATIVO_TOTAL,CAIXA,CAIXA_OPERACIONAL,ANO,DESPESA_FINANCEIRA_ABS,DIVIDA_LIQUIDA,DT_REFER,DT_RECEB
23426,SERENA GERAÇÃO S.A.,776606000.0,-612032000.0,2753858000.0,203021000.0,5264654000.0,10868104000.0,46148000.0,353753000.0,2023,612032000.0,5218506000.0,2023-12-31,2024-03-28
23426,SERENA GERAÇÃO S.A.,1429926000.0,-651235000.0,3765867000.0,684430000.0,6440485000.0,13344650000.0,1232089000.0,457017000.0,2024,651235000.0,5208396000.0,2024-12-31,2025-03-07
23426,SERENA GERAÇÃO S.A.,734631000.0,-821322000.0,5706206000.0,101685000.0,6672158000.0,15205401000.0,898446000.0,-463573000.0,2025,821322000.0,5773712000.0,2025-12-31,2026-03-20
10596,SERGEN SERVS GERAIS DE ENG SA,-2126583.0,0.0,91976.0,-3138884.0,40136.0,181125239.0,0.0,-1912.0,2013,0.0,40136.0,2013-12-31,2015-10-16
12823,SIDERURGICA J. L. ALIPERTI S.A.,8362000.0,-1890000.0,68979000.0,7285000.0,42920000.0,422083000.0,560000.0,-2584000.0,2013,1890000.0,42360000.0,2013-12-31,2014-04-09
12823,SIDERURGICA J. L. ALIPERTI S.A.,10221000.0,-3230000.0,68443000.0,7499000.0,57022000.0,434671000.0,1120000.0,4130000.0,2014,3230000.0,55902000.0,2014-12-31,2015-03-25
12823,SIDERURGICA J. L. ALIPERTI S.A.,6236000.0,-4485000.0,64753000.0,3088000.0,46476000.0,423372000.0,1783000.0,13374000.0,2015,4485000.0,44693000.0,2015-12-31,2016-03-30
12823,SIDERURGICA J. L. ALIPERTI S.A.,-9477000.0,-6049000.0,33710000.0,-14745000.0,46537000.0,425034000.0,35000.0,-13284000.0,2016,6049000.0,46502000.0,2016-12-31,2017-03-29
12823,SIDERURGICA J. L. ALIPERTI S.A.,-18320000.0,-8345000.0,33954000.0,-26973000.0,66136000.0,421997000.0,56000.0,6886000.0,2017,8345000.0,66080000.0,2017-12-31,2018-03-23
12823,SIDERURGICA J. L. ALIPERTI S.A.,-1920000.0,-10717000.0,32007000.0,-11500000.0,63028000.0,417753000.0,36000.0,-5542000.0,2018,10717000.0,62992000.0,2018-12-31,2019-03-29
12823,SIDERURGICA J. L. ALIPERTI S.A.,-9017000.0,-9489000.0,44533000.0,-18396000.0,56569000.0,437502000.0,105000.0,20365000.0,2019,9489000.0,56464000.0,2019-12-31,2020-03-31
12823,SIDERURGICA J. L. ALIPERTI S.A.,70500000.0,-4752000.0,17825000.0,65421000.0,43073000.0,483857000.0,91000.0,33939000.0,2020,4752000.0,42982000.0,2020-12-31,2021-03-31
25003,SIMPAR S.A.,1136706000.0,-1142024000.0,9600468000.0,312963000.0,13649092000.0,21173879000.0,592431000.0,-1944957000.0,2019,1142024000.0,13056661000.0,2019-12-31,2020-06-05
25003,SIMPAR S.A.,1029982000.0,-1054202000.0,9807057000.0,397500000.0,17698135000.0,25562248000.0,409601000.0,-2177349000.0,2020,1054202000.0,17288534000.0,2020-12-31,2021-04-09
25003,SIMPAR S.A.,3130551000.0,-1953955000.0,13866219000.0,1328950000.0,34377508000.0,47968194000.0,1029383000.0,-14713651000.0,2021,1953955000.0,33348125000.0,2021-12-31,2022-02-24
25003,SIMPAR S.A.,5116816000.0,-5358473000.0,24381791000.0,940707000.0,39824886000.0,61659514000.0,1718025000.0,-6842547000.0,2022,5358473000.0,38106861000.0,2022-12-31,2023-03-07
25003,SIMPAR S.A.,4864671000.0,-7031228000.0,31843613000.0,-651850000.0,45302822000.0,70140840000.0,1345475000.0,-1380342000.0,2023,7031228000.0,43957347000.0,2023-12-31,2024-03-26
25003,SIMPAR S.A.,6704918000.0,-7921598000.0,41062901000.0,93833000.0,57397918000.0,84025791000.0,1903850000.0,-3560134000.0,2024,7921598000.0,55494068000.0,2024-12-31,2025-04-08
25003,SIMPAR S.A.,8170181000.0,-10005370000.0,43528375000.0,215250000.0,59073427000.0,88642122000.0,3029953000.0,-781548000.0,2025,10005370000.0,56043474000.0,2025-12-31,2026-03-30
22799,SINQIA S.A.,5362278.0,-1125016.0,51195865.0,6330988.0,5487519.0,79489779.0,1706543.0,11952710.0,2013,1125016.0,3780976.0,2013-12-31,2014-03-27
22799,SINQIA S.A.,8200212.0,-1341987.0,71010887.0,11082997.0,3991077.0,86079615.0,1482103.0,8486454.0,2014,1341987.0,2508974.0,2014-12-31,2015-12-10
22799,SINQIA S.A.,5287710.0,-2034227.0,75303830.0,9799730.0,13855747.0,98204457.0,4807582.0,1906390.0,2015,2034227.0,9048165.0,2015-12-31,2016-03-15
22799,SINQIA S.A.,7314000.0,-2894000.0,84558000.0,8282000.0,19214000.0,155324000.0,7446000.0,33729000.0,2016,2894000.0,11768000.0,2016-12-31,2017-03-22
22799,SINQIA S.A.,11434000.0,-3417000.0,134909000.0,7464000.0,21856000.0,157501000.0,12006000.0,9249000.0,2017,3417000.0,9850000.0,2017-12-31,2018-02-28
22799,SINQIA S.A.,8079000.0,-5006000.0,142109000.0,2726000.0,14609000.0,167430000.0,2317000.0,10760000.0,2018,5006000.0,12292000.0,2018-12-31,2019-08-16
22799,SINQIA S.A.,-2257000.0,-11858000.0,175153000.0,-4579000.0,84201000.0,619992000.0,364985000.0,531000.0,2019,11858000.0,-280784000.0,2019-12-31,2020-03-04
22799,SINQIA S.A.,6956000.0,-9884000.0,209993000.0,4956000.0,78445000.0,637653000.0,998000.0,29725000.0,2020,9884000.0,77447000.0,2020-12-31,2021-03-10
22799,SINQIA S.A.,22322000.0,-22552000.0,352596000.0,22529000.0,253109000.0,1254857000.0,24192000.0,50115000.0,2021,22552000.0,228917000.0,2021-12-31,2022-03-18
22799,SINQIA S.A.,61101000.0,-78899000.0,616472000.0,17556000.0,308429000.0,1555313000.0,37941000.0,125896000.0,2022,78899000.0,270488000.0,2022-12-31,2023-03-14
20745,SLC AGRICOLA S.A.,150479000.0,-175594000.0,1181520000.0,96603000.0,1170289000.0,4261078000.0,392977000.0,-63138000.0,2013,175594000.0,777312000.0,2013-12-31,2014-03-12
20745,SLC AGRICOLA S.A.,190798000.0,-240271000.0,1499175000.0,70143000.0,1331976000.0,4498634000.0,371962000.0,75631000.0,2014,240271000.0,960014000.0,2014-12-31,2015-03-11
20745,SLC AGRICOLA S.A.,285498000.0,-566210000.0,1761581000.0,121171000.0,1878877000.0,5309633000.0,701460000.0,274832000.0,2015,566210000.0,1177417000.0,2015-12-31,2016-03-09
20745,SLC AGRICOLA S.A.,110315000.0,-514132000.0,1659649000.0,15641000.0,1901245000.0,5453376000.0,1064506000.0,305651000.0,2016,514132000.0,836739000.0,2016-12-31,2017-03-27
20745,SLC AGRICOLA S.A.,593453000.0,-276148000.0,2219901000.0,369262000.0,1589174000.0,5293685000.0,611539000.0,371612000.0,2017,276148000.0,977635000.0,2017-12-31,2018-03-07
20745,SLC AGRICOLA S.A.,657757000.0,-359282000.0,2823468000.0,406501000.0,1605071000.0,5755537000.0,512308000.0,407509000.0,2018,359282000.0,1092763000.0,2018-12-31,2019-03-13
20745,SLC AGRICOLA S.A.,558712000.0,-347709000.0,3040656000.0,315041000.0,1859766000.0,6958129000.0,829427000.0,532161000.0,2019,347709000.0,1030339000.0,2019-12-31,2020-03-26
20745,SLC AGRICOLA S.A.,780930000.0,-521429000.0,3873081000.0,510948000.0,2417283000.0,8589691000.0,1604053000.0,784861000.0,2020,521429000.0,813230000.0,2020-12-31,2021-03-17
20745,SLC AGRICOLA S.A.,1913367000.0,-847266000.0,6324369000.0,1130759000.0,2587759000.0,12866343000.0,139780000.0,435090000.0,2021,847266000.0,2447979000.0,2021-12-31,2022-03-15
20745,SLC AGRICOLA S.A.,2505293000.0,-1546285000.0,9589710000.0,1336733000.0,3454271000.0,14868389000.0,1235775000.0,1991777000.0,2022,1546285000.0,2218496000.0,2022-12-31,2023-03-31
20745,SLC AGRICOLA S.A.,1935181000.0,-1235458000.0,9122124000.0,937980000.0,4393379000.0,15856318000.0,1613703000.0,1852819000.0,2023,1235458000.0,2779676000.0,2023-12-31,2024-04-12
20745,SLC AGRICOLA S.A.,1513149000.0,-1576767000.0,7803627000.0,481723000.0,5598404000.0,17574342000.0,1979575000.0,1480131000.0,2024,1576767000.0,3618829000.0,2024-12-31,2025-03-25
20745,SLC AGRICOLA S.A.,1812542000.0,-1707042000.0,9759214000.0,565213000.0,7728284000.0,21341432000.0,2647586000.0,1808281000.0,2025,1707042000.0,5080698000.0,2025-12-31,2026-03-11
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,65337000.0,-84996000.0,641196000.0,-21577000.0,469363000.0,1154237000.0,232903000.0,84107000.0,2016,84996000.0,236460000.0,2016-12-31,2018-05-30
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,59003000.0,-95352000.0,745563000.0,-11589000.0,1236973000.0,1945327000.0,807730000.0,126721000.0,2017,95352000.0,429243000.0,2017-12-31,2018-05-30
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,505201000.0,-154871000.0,1160033000.0,356956000.0,1809001000.0,3848902000.0,666780000.0,131533000.0,2018,154871000.0,1142221000.0,2018-12-31,2019-03-30
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,90218000.0,-446079000.0,1983947000.0,-339272000.0,2206650000.0,7414017000.0,1351381000.0,502237000.0,2019,446079000.0,855269000.0,2019-12-31,2020-04-03
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,-393703000.0,-474202000.0,1256244000.0,-604428000.0,2616073000.0,8492495000.0,1019611000.0,-156265000.0,2020,474202000.0,1596462000.0,2020-12-31,2021-03-25
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,-359546000.0,-543711000.0,1706851000.0,-633017000.0,3590494000.0,11654472000.0,1957828000.0,33528000.0,2021,543711000.0,1632666000.0,2021-12-31,2022-03-17
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,265416000.0,-798510000.0,2930438000.0,-86051000.0,3419894000.0,12049550000.0,1251418000.0,533830000.0,2022,798510000.0,2168476000.0,2022-12-31,2023-05-30
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,1044874000.0,-933829000.0,4244743000.0,1044176000.0,3819899000.0,14230177000.0,1103433000.0,1310283000.0,2023,933829000.0,2716466000.0,2023-12-31,2024-03-14
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,1263607000.0,-1099441000.0,5580304000.0,440576000.0,5914614000.0,18350302000.0,1490624000.0,1375541000.0,2024,1099441000.0,4423990000.0,2024-12-31,2025-03-13
24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,1697845000.0,-1394994000.0,7241694000.0,640534000.0,7477199000.0,21497648000.0,1330801000.0,2092680000.0,2025,1394994000.0,6146398000.0,2025-12-31,2026-03-11
24252,SMILES FIDELIDADE S.A.,301815000.0,-1941000.0,919108000.0,458045000.0,0.0,2170911000.0,446191000.0,578094000.0,2017,1941000.0,-446191000.0,2017-12-31,2018-02-27
24252,SMILES FIDELIDADE S.A.,741969000.0,-2326000.0,987444000.0,645842000.0,0.0,2635128000.0,290850000.0,487322000.0,2018,2326000.0,-290850000.0,2018-12-31,2019-02-14
24252,SMILES FIDELIDADE S.A.,765843000.0,-4273000.0,1051124000.0,626725000.0,0.0,2884583000.0,287846000.0,972163000.0,2019,4273000.0,-287846000.0,2019-12-31,2020-02-18
24252,SMILES FIDELIDADE S.A.,210253000.0,-13295000.0,572916000.0,195957000.0,0.0,3362084000.0,111892000.0,-278927000.0,2020,13295000.0,-111892000.0,2020-12-31,2021-03-08
23140,SMILES S.A.,273484000.0,-34407000.0,808058000.0,283940000.0,351379000.0,1567203000.0,102168000.0,661425000.0,2014,34407000.0,249211000.0,2014-12-31,2015-02-12
23140,SMILES S.A.,409923000.0,-15104000.0,1219521000.0,369922000.0,0.0,1665268000.0,334989000.0,1076520000.0,2015,15104000.0,-334989000.0,2015-12-31,2016-02-29
23140,SMILES S.A.,601047000.0,-168000.0,1548109000.0,548273000.0,0.0,1926878000.0,253659000.0,316523000.0,2016,168000.0,-253659000.0,2016-12-31,2017-02-15
27014,SOLAR BEBIDAS S.A.,891145000.0,264232000.0,4350648000.0,986232000.0,1072591000.0,5659318000.0,527996000.0,821061000.0,2021,264232000.0,544595000.0,2021-12-31,2022-07-13
27014,SOLAR BEBIDAS S.A.,1027065000.0,224924000.0,8138787000.0,732691000.0,1240584000.0,9532301000.0,908579000.0,1502697000.0,2022,224924000.0,332005000.0,2022-12-31,2023-03-08
27014,SOLAR BEBIDAS S.A.,1393493000.0,-542768000.0,9656843000.0,995921000.0,1432389000.0,9674125000.0,818760000.0,2278307000.0,2023,542768000.0,613629000.0,2023-12-31,2026-03-31
27014,SOLAR BEBIDAS S.A.,2049616000.0,-562073000.0,11511909000.0,1646494000.0,1496757000.0,11122604000.0,891945000.0,2318369000.0,2024,562073000.0,604812000.0,2024-12-31,2025-03-24
27014,SOLAR BEBIDAS S.A.,1862464000.0,-806765000.0,12619850000.0,1394244000.0,1772326000.0,12032349000.0,882968000.0,2254114000.0,2025,806765000.0,889358000.0,2025-12-31,2026-03-31
80101,SOLVAY INDUPA SAIC,65671000.0,-140220000.0,1757296000.0,-39950000.0,546282000.0,1419628000.0,34206000.0,39042000.0,2013,140220000.0,512076000.0,2013-12-31,2014-04-02
80101,SOLVAY INDUPA SAIC,74743000.0,-172706000.0,1660730000.0,-61227000.0,587283000.0,1339388000.0,77706000.0,41415000.0,2014,172706000.0,509577000.0,2014-12-31,2015-04-15
80101,SOLVAY INDUPA SAIC,-34732000.0,-320121000.0,1929900000.0,-163257000.0,603088000.0,1328610000.0,30587000.0,46039000.0,2015,320121000.0,572501000.0,2015-12-31,2016-04-29
27073,SOLVI ESSENCIS AMBIENTAL S.A.,168514000.0,-177474000.0,1514111000.0,-19996000.0,1594822000.0,3033816000.0,326956000.0,130674000.0,2022,177474000.0,1267866000.0,2022-12-31,2023-03-31
27073,SOLVI ESSENCIS AMBIENTAL S.A.,341696000.0,-302712000.0,2224349000.0,52238000.0,1753600000.0,3204917000.0,222333000.0,79133000.0,2023,302712000.0,1531267000.0,2023-12-31,2024-03-29
27073,SOLVI ESSENCIS AMBIENTAL S.A.,706063000.0,-383975000.0,2683194000.0,222999000.0,2443398000.0,6838993000.0,518983000.0,376805000.0,2024,383975000.0,1924415000.0,2024-12-31,2025-04-13
27073,SOLVI ESSENCIS AMBIENTAL S.A.,967840000.0,-537011000.0,3514178000.0,309803000.0,3223800000.0,7361214000.0,432732000.0,405948000.0,2025,537011000.0,2791068000.0,2025-12-31,2026-03-30
22551,SOMOS EDUCAÇÃO S.A.,206958000.0,-99684000.0,1036492000.0,78885000.0,764025000.0,3233106000.0,360420000.0,157417000.0,2013,99684000.0,403605000.0,2013-12-31,2014-02-27
22551,SOMOS EDUCAÇÃO S.A.,207897000.0,-161732000.0,1265048000.0,58678000.0,859567000.0,3360427000.0,369069000.0,172086000.0,2014,161732000.0,490498000.0,2014-12-31,2015-05-12
22551,SOMOS EDUCAÇÃO S.A.,133954000.0,-169980000.0,1183640000.0,-604133000.0,1583458000.0,3668231000.0,269299000.0,80863000.0,2015,169980000.0,1314159000.0,2015-12-31,2016-03-29
22551,SOMOS EDUCAÇÃO S.A.,120996000.0,-333688000.0,1869054000.0,-74487000.0,1630399000.0,3476280000.0,604338000.0,405000000.0,2016,333688000.0,1026061000.0,2016-12-31,2017-03-28
22551,SOMOS EDUCAÇÃO S.A.,268117000.0,-287168000.0,1871583000.0,11897000.0,1878024000.0,3749169000.0,646266000.0,24834000.0,2017,287168000.0,1231758000.0,2017-12-31,2018-02-21
22551,SOMOS EDUCAÇÃO S.A.,-199175000.0,-253991000.0,1866936000.0,-398434000.0,1993030000.0,3585942000.0,388544000.0,-27494000.0,2018,253991000.0,1604486000.0,2018-12-31,2019-03-29
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,30641000.0,-3887000.0,168269000.0,13090000.0,0.0,127404000.0,12163000.0,70980000.0,2013,3887000.0,-12163000.0,2013-12-31,2014-03-27
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,6724000.0,-697000.0,157458000.0,10112000.0,0.0,102918000.0,10753000.0,31431000.0,2014,697000.0,-10753000.0,2014-12-31,2015-03-30
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,-18145000.0,-3060000.0,111383000.0,-10502000.0,0.0,87723000.0,7029000.0,-3049000.0,2015,3060000.0,-7029000.0,2015-12-31,2016-03-29
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,-2883000.0,-8135000.0,86248000.0,-5539000.0,910000.0,79011000.0,3134000.0,-5258000.0,2016,8135000.0,-2224000.0,2016-12-31,2017-03-29
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,-83000.0,-2847000.0,49386000.0,3209000.0,0.0,80341000.0,3346000.0,5804000.0,2017,2847000.0,-3346000.0,2017-12-31,2018-03-23
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,1014000.0,-5375000.0,48863000.0,6972000.0,0.0,80417000.0,4636000.0,1810000.0,2018,5375000.0,-4636000.0,2018-12-31,2019-03-26
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2717000.0,-4360000.0,63602000.0,4388000.0,0.0,73738000.0,3848000.0,7027000.0,2019,4360000.0,-3848000.0,2019-12-31,2020-03-27
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,18570000.0,-4630000.0,64318000.0,21101000.0,0.0,98076000.0,8204000.0,10520000.0,2020,4630000.0,-8204000.0,2020-12-31,2021-03-25
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,14503000.0,-2556000.0,82135000.0,13795000.0,0.0,96248000.0,8883000.0,20533000.0,2021,2556000.0,-8883000.0,2021-12-31,2022-03-28
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,22120000.0,-4737000.0,141860000.0,14344000.0,0.0,98761000.0,10713000.0,23973000.0,2022,4737000.0,-10713000.0,2022-12-31,2023-03-28
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,20375000.0,-5403000.0,162989000.0,11877000.0,0.0,98467000.0,9176000.0,14625000.0,2023,5403000.0,-9176000.0,2023-12-31,2024-03-21
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,20768000.0,-2515000.0,197944000.0,14903000.0,3186000.0,116073000.0,13275000.0,20531000.0,2024,2515000.0,-10089000.0,2024-12-31,2025-03-21
10880,SONDOTECNICA ENGENHARIA SOLOS S.A.,50336000.0,-4407000.0,226418000.0,35732000.0,882000.0,131861000.0,16682000.0,35010000.0,2025,4407000.0,-15800000.0,2025-12-31,2026-03-30
4057,SOUZA CRUZ SA,2477435000.0,-313695000.0,6287412000.0,1694282000.0,718966000.0,6405486000.0,1391669000.0,2273753000.0,2013,313695000.0,-672703000.0,2013-12-31,2014-02-07
4057,SOUZA CRUZ SA,2479919000.0,-200726000.0,6264116000.0,1714158000.0,872735000.0,6632627000.0,1826760000.0,2325875000.0,2014,200726000.0,-954025000.0,2014-12-31,2015-02-12
10960,SPRINGER S.A.,-18766000.0,-2974000.0,117861000.0,-15803000.0,4555000.0,139436000.0,3259000.0,-34248000.0,2013,2974000.0,1296000.0,2013-12-31,2014-04-02
10960,SPRINGER S.A.,-24444000.0,-3301000.0,97032000.0,-22851000.0,7406000.0,128085000.0,2013000.0,29555000.0,2014,3301000.0,5393000.0,2014-12-31,2015-03-31
10960,SPRINGER S.A.,-24490000.0,-1440000.0,45260000.0,-21066000.0,1185000.0,91465000.0,2861000.0,3100000.0,2015,1440000.0,-1676000.0,2015-12-31,2016-03-31
10960,SPRINGER S.A.,-4250000.0,-1682000.0,53489000.0,-2446000.0,0.0,72695000.0,719000.0,-34415000.0,2016,1682000.0,-719000.0,2016-12-31,2017-04-25
10960,SPRINGER S.A.,-21964000.0,-1881000.0,3708000.0,-21061000.0,0.0,48929000.0,2633000.0,2605000.0,2017,1881000.0,-2633000.0,2017-12-31,2018-04-03
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,63592000.0,-135028000.0,2043029000.0,-52735000.0,748564000.0,2442998000.0,81591000.0,-2654000.0,2013,135028000.0,666973000.0,2013-12-31,2014-03-26
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,103690000.0,-168946000.0,2091956000.0,-29105000.0,860639000.0,2468571000.0,129570000.0,-35422000.0,2014,168946000.0,731069000.0,2014-12-31,2015-03-25
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,154337000.0,-214279000.0,2267095000.0,22577000.0,958054000.0,2598336000.0,149925000.0,-78900000.0,2015,214279000.0,808129000.0,2015-12-31,2016-03-01
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,168939000.0,-256300000.0,2311271000.0,-6341000.0,1099274000.0,2629673000.0,160360000.0,243000.0,2016,256300000.0,938914000.0,2016-12-31,2017-03-27
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,180895000.0,-212195000.0,2198695000.0,21624000.0,1075636000.0,2721418000.0,155442000.0,53999000.0,2017,212195000.0,920194000.0,2017-12-31,2018-05-22
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,261395000.0,-220954000.0,1370837000.0,111568000.0,1093381000.0,3224044000.0,139474000.0,-87513000.0,2018,220954000.0,953907000.0,2018-12-31,2019-04-05
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,77883000.0,-260036000.0,1422517000.0,45724000.0,1042035000.0,3294865000.0,151935000.0,-5890000.0,2019,260036000.0,890100000.0,2019-12-31,2020-03-30
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,49123000.0,-255639000.0,1535079000.0,-320940000.0,969198000.0,3164780000.0,168793000.0,259808000.0,2020,255639000.0,800405000.0,2020-12-31,2021-03-22
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,111186000.0,-295268000.0,1720723000.0,-153576000.0,1005913000.0,3196192000.0,199765000.0,125911000.0,2021,295268000.0,806148000.0,2021-12-31,2022-03-29
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,-249700000.0,-435163000.0,1217445000.0,-630785000.0,1035455000.0,2695117000.0,225444000.0,112458000.0,2022,435163000.0,810011000.0,2022-12-31,2023-10-20
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,-689237000.0,-445089000.0,686442000.0,-1065922000.0,1107734000.0,2036925000.0,38160000.0,-70882000.0,2023,445089000.0,1069574000.0,2023-12-31,2025-01-27
20966,SPRINGS GLOBAL PARTICIPACOES S.A.,-380569000.0,-387880000.0,439368000.0,-613382000.0,1081069000.0,2310469000.0,48273000.0,-41830000.0,2024,387880000.0,1032796000.0,2024-12-31,2025-12-01
24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,33307000.0,-25728000.0,562531000.0,24684000.0,162578000.0,576311000.0,39541000.0,66277000.0,2016,25728000.0,123037000.0,2016-12-31,2017-09-19
24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,65299000.0,-22131000.0,691368000.0,56266000.0,158756000.0,624013000.0,36211000.0,33128000.0,2017,22131000.0,122545000.0,2017-12-31,2018-03-27
24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,102490000.0,-24170000.0,845335000.0,88352000.0,143536000.0,710187000.0,106271000.0,137735000.0,2018,24170000.0,37265000.0,2018-12-31,2019-03-25
24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,125420000.0,-26213000.0,1016922000.0,127448000.0,230779000.0,911279000.0,161680000.0,47091000.0,2019,26213000.0,69099000.0,2019-12-31,2020-03-23
24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,143151000.0,-35908000.0,1269369000.0,137863000.0,274827000.0,1155484000.0,374705000.0,281209000.0,2020,35908000.0,-99878000.0,2020-12-31,2021-03-22
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,70963000.0,-131665000.0,211340000.0,-32490000.0,923254000.0,1749172000.0,28803000.0,-40669000.0,2013,131665000.0,894451000.0,2013-12-31,2014-05-08
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,84436000.0,-126602000.0,214258000.0,-19528000.0,858602000.0,1732263000.0,23744000.0,29516000.0,2014,126602000.0,834858000.0,2014-12-31,2015-03-20
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,91918000.0,-162359000.0,277427000.0,-63770000.0,512280000.0,1517310000.0,79905000.0,93917000.0,2015,162359000.0,432375000.0,2015-12-31,2016-05-20
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,61608000.0,-69949000.0,275164000.0,-15544000.0,473868000.0,1517504000.0,140761000.0,101449000.0,2016,69949000.0,333107000.0,2016-12-31,2017-03-13
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,36911000.0,-58050000.0,310808000.0,8401000.0,383701000.0,1470224000.0,183324000.0,81970000.0,2017,58050000.0,200377000.0,2017-12-31,2018-03-14
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,122769000.0,-47275000.0,314546000.0,74632000.0,606120000.0,2244231000.0,261171000.0,145383000.0,2018,47275000.0,344949000.0,2018-12-31,2019-03-13
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,112678000.0,-62605000.0,438070000.0,45236000.0,547100000.0,2203515000.0,219702000.0,191414000.0,2019,62605000.0,327398000.0,2019-12-31,2020-03-17
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,129972000.0,-68443000.0,477180000.0,59504000.0,634448000.0,2347792000.0,235645000.0,232873000.0,2020,68443000.0,398803000.0,2020-12-31,2021-03-18
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,238904000.0,-61328000.0,565054000.0,183619000.0,970974000.0,3431917000.0,186403000.0,108493000.0,2021,61328000.0,784571000.0,2021-12-31,2022-03-17
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,292037000.0,-70404000.0,861883000.0,237814000.0,1349015000.0,4962422000.0,584145000.0,304556000.0,2022,70404000.0,764870000.0,2022-12-31,2023-03-15
22594,STATKRAFT ENERGIAS RENOVAVEIS S.A.,427048000.0,-56817000.0,944636000.0,380979000.0,2135262000.0,7519531000.0,559750000.0,470840000.0,2023,56817000.0,1575512000.0,2023-12-31,2024-03-08
23957,SUGOI S.A.,2120000.0,-67000.0,10270000.0,2498000.0,843000.0,156638000.0,5986000.0,-3025000.0,2015,67000.0,-5143000.0,2015-12-31,2016-07-21
23957,SUGOI S.A.,7739000.0,-655000.0,40721000.0,7471000.0,5458000.0,174724000.0,4275000.0,-6286000.0,2016,655000.0,1183000.0,2016-12-31,2017-03-13
23957,SUGOI S.A.,-3946000.0,-2592000.0,22624000.0,-6554000.0,20420000.0,232433000.0,2320000.0,-14683000.0,2017,2592000.0,18100000.0,2017-12-31,2018-08-08
23957,SUGOI S.A.,18200000.0,-3248000.0,84831000.0,14958000.0,35434000.0,320142000.0,10270000.0,-2416000.0,2018,3248000.0,25164000.0,2018-12-31,2019-03-29
23957,SUGOI S.A.,34628000.0,-7612000.0,149313000.0,27515000.0,52773000.0,404555000.0,23464000.0,-4896000.0,2019,7612000.0,29309000.0,2019-12-31,2020-03-30
23957,SUGOI S.A.,28487000.0,-6797000.0,183466000.0,18677000.0,78772000.0,387044000.0,44078000.0,7492000.0,2020,6797000.0,34694000.0,2020-12-31,2021-03-31
23957,SUGOI S.A.,19223000.0,-9257000.0,211276000.0,6337000.0,107370000.0,407172000.0,29385000.0,-31257000.0,2021,9257000.0,77985000.0,2021-12-31,2022-03-29
